id_isqueiro_usuario,id_local,data_uso,contexto_uso,duracao_uso,condicao_uso,ambiente,id_utilizacao
291,9,2025-09-12 18:28:59.468891,Piquenique,8,Normal,Sozinho,7884
363,18,2025-09-12 18:28:47.021558,Incenso,16,Chuva,Com amigos,7885
390,1,2025-09-12 18:27:58.975318,Piquenique,19,Normal,Sozinho,7886
350,9,2025-09-12 18:26:19.704836,Tabaco,6,Vento,Sozinho,7887
494,10,2025-09-12 18:28:17.886994,Piquenique,12,Normal,Sozinho,7888
31,18,2025-09-12 18:23:59.143177,Incenso,5,Chuva,Com amigos,7889
246,9,2025-09-12 18:26:21.671721,Piquenique,15,Chuva,Com amigos,7890
131,3,2025-09-12 18:25:05.566868,Churrasco,8,Sol,Sozinho,7891
70,11,2025-09-12 18:29:25.846251,Social,10,Frio,Com amigos,7892
92,10,2025-09-12 18:25:27.878807,Incenso,15,Normal,Em família,7893
65,9,2025-09-12 18:25:14.461621,Tabaco,5,Sol,Sozinho,7894
323,9,2025-09-12 18:23:36.384089,Tabaco,10,Frio,Com amigos,7895
422,13,2025-09-12 18:26:39.177103,Social,13,Chuva,Sozinho,7896
417,14,2025-09-12 18:25:16.075373,Social,8,Normal,Sozinho,7897
281,18,2025-09-12 18:28:16.082430,Tabaco,7,Vento,Com amigos,7898
394,13,2025-09-12 18:23:36.030162,Incenso,11,Chuva,Com amigos,7899
275,2,2025-09-12 18:23:33.232151,Social,18,Normal,Sozinho,7900
312,15,2025-09-12 18:28:25.811199,Social,3,Frio,Sozinho,7901
127,12,2025-09-12 18:27:22.259877,Churrasco,6,Vento,Com amigos,7902
39,16,2025-09-12 18:27:16.997011,Incenso,9,Chuva,Sozinho,7903
29,5,2025-09-12 18:29:11.037467,Social,14,Chuva,Sozinho,7904
307,16,2025-09-12 18:24:38.097408,Tabaco,15,Normal,Sozinho,7905
332,8,2025-09-12 18:25:03.598953,Incenso,18,Vento,Sozinho,7906
93,12,2025-09-12 18:27:19.275284,Tabaco,5,Sol,Sozinho,7907
351,4,2025-09-12 18:28:59.544678,Incenso,10,Chuva,Sozinho,7908
103,6,2025-09-12 18:25:23.221075,Incenso,15,Frio,No trabalho,7909
213,9,2025-09-12 18:23:46.851731,Incenso,11,Normal,Sozinho,7910
464,8,2025-09-12 18:26:44.535775,Tabaco,6,Vento,Sozinho,7911
213,17,2025-09-12 18:27:29.264454,Tabaco,12,Frio,Com amigos,7912
355,10,2025-09-12 18:28:46.077387,Tabaco,16,Sol,Sozinho,7913
189,10,2025-09-12 18:24:06.911975,Churrasco,3,Frio,Em família,7914
315,1,2025-09-12 18:26:44.343138,Cigarro,12,Frio,Sozinho,7915
39,12,2025-09-12 18:26:25.215555,Churrasco,13,Chuva,Em família,7916
364,13,2025-09-12 18:27:41.266068,Incenso,5,Chuva,Sozinho,7917
215,7,2025-09-12 18:23:50.711439,Incenso,12,Vento,Sozinho,7918
264,5,2025-09-12 18:27:07.827930,Tabaco,13,Chuva,Em família,7919
262,11,2025-09-12 18:27:26.916591,Piquenique,17,Frio,Sozinho,7920
365,9,2025-09-12 18:23:48.319891,Social,16,Vento,No trabalho,7921
234,11,2025-09-12 18:27:51.464482,Social,10,Vento,Sozinho,7922
343,20,2025-09-12 18:25:31.606416,Incenso,15,Vento,Sozinho,7923
222,10,2025-09-12 18:27:19.998113,Tabaco,9,Normal,Sozinho,7924
21,5,2025-09-12 18:23:33.324120,Incenso,17,Frio,Sozinho,7925
453,15,2025-09-12 18:25:41.015574,Churrasco,3,Normal,Sozinho,7926
73,16,2025-09-12 18:27:08.020275,Social,9,Vento,Sozinho,7927
130,4,2025-09-12 18:27:06.724293,Churrasco,14,Chuva,Sozinho,7928
310,13,2025-09-12 18:28:50.692347,Tabaco,16,Vento,Sozinho,7929
478,5,2025-09-12 18:25:58.663210,Piquenique,8,Sol,No trabalho,7930
134,11,2025-09-12 18:27:19.995772,Cigarro,9,Sol,Sozinho,7931
261,16,2025-09-12 18:28:07.852150,Social,16,Sol,Com amigos,7932
200,16,2025-09-12 18:28:30.615178,Social,8,Sol,Sozinho,7933
210,7,2025-09-12 18:26:50.854115,Tabaco,5,Chuva,Sozinho,7934
68,16,2025-09-12 18:24:47.401647,Social,20,Frio,No trabalho,7935
416,4,2025-09-12 18:29:12.422992,Churrasco,3,Chuva,Com amigos,7936
214,16,2025-09-12 18:27:31.039213,Tabaco,15,Normal,Sozinho,7937
309,10,2025-09-12 18:28:24.543926,Social,20,Vento,Sozinho,7938
377,15,2025-09-12 18:25:21.094163,Incenso,6,Sol,Com amigos,7939
408,7,2025-09-12 18:23:44.754575,Social,13,Chuva,Sozinho,7940
420,14,2025-09-12 18:27:39.392997,Social,8,Chuva,No trabalho,7941
235,19,2025-09-12 18:25:17.848600,Incenso,15,Normal,Sozinho,7942
44,1,2025-09-12 18:27:04.182414,Social,15,Sol,Sozinho,7943
480,12,2025-09-12 18:27:44.163416,Social,9,Chuva,Com amigos,7944
489,15,2025-09-12 18:24:42.602753,Social,4,Frio,Sozinho,7945
408,2,2025-09-12 18:27:15.735491,Incenso,3,Chuva,Sozinho,7946
361,8,2025-09-12 18:25:13.142347,Tabaco,18,Normal,Sozinho,7947
26,5,2025-09-12 18:27:05.712334,Incenso,3,Chuva,No trabalho,7948
448,17,2025-09-12 18:25:32.388339,Social,14,Frio,Em família,7949
360,4,2025-09-12 18:24:02.400540,Social,7,Frio,Com amigos,7950
488,2,2025-09-12 18:24:22.298103,Incenso,7,Chuva,Sozinho,7951
105,8,2025-09-12 18:28:37.549657,Incenso,20,Chuva,Sozinho,7952
296,18,2025-09-12 18:25:03.945425,Social,14,Normal,Sozinho,7953
62,8,2025-09-12 18:26:41.515722,Social,18,Sol,No trabalho,7954
125,18,2025-09-12 18:29:05.885885,Churrasco,17,Frio,Sozinho,7955
283,15,2025-09-12 18:25:53.737218,Incenso,17,Frio,Em família,7956
126,13,2025-09-12 18:27:51.737601,Tabaco,20,Vento,Sozinho,7957
304,13,2025-09-12 18:25:31.195507,Churrasco,16,Vento,Sozinho,7958
131,9,2025-09-12 18:28:06.084484,Piquenique,15,Vento,Sozinho,7959
102,1,2025-09-12 18:24:42.180536,Churrasco,7,Normal,Sozinho,7960
34,10,2025-09-12 18:25:44.620159,Social,20,Vento,Em família,7961
315,4,2025-09-12 18:26:02.429717,Social,17,Chuva,Sozinho,7962
432,19,2025-09-12 18:28:28.288257,Social,5,Chuva,Sozinho,7963
3,17,2025-09-12 18:28:22.254311,Tabaco,9,Frio,Sozinho,7964
149,3,2025-09-12 18:24:38.419908,Social,20,Normal,Com amigos,7965
39,15,2025-09-12 18:23:57.911958,Social,10,Chuva,Sozinho,7966
173,1,2025-09-12 18:25:38.100453,Cigarro,11,Frio,No trabalho,7967
28,10,2025-09-12 18:25:18.531423,Tabaco,8,Sol,Sozinho,7968
431,19,2025-09-12 18:25:17.052025,Tabaco,20,Normal,Sozinho,7969
267,9,2025-09-12 18:27:10.730698,Cigarro,11,Normal,Com amigos,7970
210,3,2025-09-12 18:23:37.047467,Social,9,Sol,Em família,7971
140,2,2025-09-12 18:24:17.964560,Social,19,Vento,No trabalho,7972
59,14,2025-09-12 18:26:00.501881,Tabaco,10,Frio,Sozinho,7973
251,1,2025-09-12 18:27:15.052876,Cigarro,13,Sol,Com amigos,7974
151,3,2025-09-12 18:25:21.588928,Tabaco,18,Sol,No trabalho,7975
90,14,2025-09-12 18:27:22.664448,Churrasco,13,Frio,Sozinho,7976
368,11,2025-09-12 18:29:04.329209,Tabaco,20,Chuva,Sozinho,7977
43,14,2025-09-12 18:23:48.382641,Tabaco,18,Frio,Sozinho,7978
410,4,2025-09-12 18:29:19.831991,Incenso,11,Sol,Sozinho,7979
257,9,2025-09-12 18:27:22.300517,Churrasco,6,Chuva,Sozinho,7980
467,20,2025-09-12 18:26:18.101237,Tabaco,6,Normal,Em família,7981
427,20,2025-09-12 18:25:17.486486,Social,13,Frio,Com amigos,7982
473,11,2025-09-12 18:26:02.662669,Social,6,Frio,Sozinho,7983
42,4,2025-09-12 18:28:01.000504,Churrasco,4,Normal,Sozinho,7984
24,5,2025-09-12 18:24:09.035038,Tabaco,14,Chuva,Em família,7985
325,19,2025-09-12 18:25:02.918559,Cigarro,19,Chuva,Sozinho,7986
8,4,2025-09-12 18:25:08.140249,Piquenique,4,Frio,Sozinho,7987
72,8,2025-09-12 18:26:11.898338,Incenso,10,Normal,Sozinho,7988
419,13,2025-09-12 18:26:08.695049,Incenso,7,Sol,Sozinho,7989
288,19,2025-09-12 18:23:50.106788,Tabaco,19,Frio,Sozinho,7990
446,15,2025-09-12 18:26:01.530622,Social,17,Normal,Sozinho,7991
438,20,2025-09-12 18:26:54.156952,Tabaco,20,Chuva,Sozinho,7992
343,15,2025-09-12 18:26:56.727043,Piquenique,14,Normal,Sozinho,7993
419,9,2025-09-12 18:29:17.374611,Incenso,3,Frio,Sozinho,7994
265,6,2025-09-12 18:28:41.873892,Cigarro,9,Normal,Com amigos,7995
357,10,2025-09-12 18:28:39.913067,Churrasco,8,Vento,Com amigos,7996
439,3,2025-09-12 18:28:51.607625,Churrasco,12,Chuva,Sozinho,7997
390,10,2025-09-12 18:27:44.544826,Incenso,17,Frio,Com amigos,7998
152,5,2025-09-12 18:27:01.985445,Piquenique,16,Chuva,Sozinho,7999
478,1,2025-09-12 18:27:14.357598,Piquenique,5,Frio,Sozinho,8000
270,20,2025-09-12 18:29:17.490514,Tabaco,11,Vento,Sozinho,8001
133,4,2025-09-12 18:27:07.172614,Social,5,Normal,Sozinho,8002
23,7,2025-09-12 18:23:59.719801,Tabaco,15,Sol,Sozinho,8003
3,13,2025-09-12 18:24:17.074026,Piquenique,6,Sol,Com amigos,8004
206,18,2025-09-12 18:23:30.164706,Piquenique,16,Vento,Com amigos,8005
276,5,2025-09-12 18:25:18.744252,Piquenique,3,Frio,Sozinho,8006
65,17,2025-09-12 18:23:29.237936,Incenso,19,Normal,Sozinho,8007
274,13,2025-09-12 18:27:31.041502,Social,7,Chuva,Com amigos,8008
131,9,2025-09-12 18:26:44.218557,Tabaco,14,Sol,Sozinho,8009
474,10,2025-09-12 18:26:50.393449,Incenso,17,Chuva,Sozinho,8010
114,19,2025-09-12 18:23:34.295377,Incenso,9,Sol,Sozinho,8011
363,19,2025-09-12 18:25:35.862861,Tabaco,3,Vento,Sozinho,8012
472,10,2025-09-12 18:26:38.585819,Cigarro,18,Chuva,Em família,8013
35,20,2025-09-12 18:26:17.714102,Tabaco,17,Normal,Com amigos,8014
200,14,2025-09-12 18:27:02.344100,Cigarro,19,Sol,Sozinho,8015
225,5,2025-09-12 18:23:32.509730,Tabaco,20,Vento,Com amigos,8016
295,7,2025-09-12 18:28:23.853338,Churrasco,19,Vento,Com amigos,8017
473,2,2025-09-12 18:27:03.187225,Churrasco,12,Sol,Sozinho,8018
443,12,2025-09-12 18:26:43.951600,Social,5,Chuva,Em família,8019
163,13,2025-09-12 18:25:37.205523,Cigarro,15,Vento,Sozinho,8020
220,11,2025-09-12 18:27:07.994854,Incenso,16,Sol,Sozinho,8021
235,4,2025-09-12 18:26:08.163524,Cigarro,6,Chuva,Sozinho,8022
254,1,2025-09-12 18:24:23.141139,Tabaco,3,Vento,Com amigos,8023
394,19,2025-09-12 18:26:00.736357,Tabaco,14,Frio,Sozinho,8024
324,19,2025-09-12 18:27:34.410629,Churrasco,16,Chuva,Sozinho,8025
447,11,2025-09-12 18:28:21.160113,Tabaco,17,Sol,Sozinho,8026
15,8,2025-09-12 18:24:29.903714,Tabaco,19,Vento,Sozinho,8027
431,17,2025-09-12 18:24:37.867469,Incenso,19,Sol,Com amigos,8028
343,17,2025-09-12 18:28:17.508917,Piquenique,9,Normal,Em família,8029
105,9,2025-09-12 18:26:15.159064,Cigarro,8,Frio,Com amigos,8030
341,16,2025-09-12 18:26:25.458596,Social,9,Chuva,Em família,8031
64,1,2025-09-12 18:26:55.660657,Tabaco,10,Chuva,No trabalho,8032
279,19,2025-09-12 18:26:20.257183,Churrasco,3,Frio,Sozinho,8033
4,2,2025-09-12 18:25:14.180512,Tabaco,16,Vento,Sozinho,8034
427,19,2025-09-12 18:25:20.900106,Social,3,Normal,Em família,8035
22,11,2025-09-12 18:25:29.116489,Incenso,3,Chuva,Em família,8036
231,18,2025-09-12 18:27:18.228366,Incenso,4,Frio,Sozinho,8037
29,5,2025-09-12 18:28:51.922554,Social,17,Frio,Sozinho,8038
139,13,2025-09-12 18:28:03.122195,Tabaco,5,Frio,Com amigos,8039
467,4,2025-09-12 18:25:26.564757,Social,9,Frio,Sozinho,8040
137,17,2025-09-12 18:23:55.328535,Piquenique,9,Sol,Sozinho,8041
301,14,2025-09-12 18:28:12.525626,Tabaco,9,Sol,No trabalho,8042
344,16,2025-09-12 18:26:56.549767,Churrasco,17,Sol,Sozinho,8043
307,14,2025-09-12 18:25:52.748613,Piquenique,12,Chuva,Com amigos,8044
319,4,2025-09-12 18:25:52.323737,Incenso,11,Frio,Com amigos,8045
237,18,2025-09-12 18:24:42.123637,Social,5,Vento,Sozinho,8046
71,9,2025-09-12 18:28:55.958549,Incenso,8,Sol,Com amigos,8047
242,2,2025-09-12 18:27:55.431179,Incenso,20,Sol,Sozinho,8048
174,2,2025-09-12 18:24:34.008291,Incenso,8,Vento,Sozinho,8049
422,18,2025-09-12 18:28:58.418280,Tabaco,20,Frio,Com amigos,8050
469,13,2025-09-12 18:26:55.741963,Incenso,14,Normal,Sozinho,8051
455,19,2025-09-12 18:26:18.928624,Tabaco,9,Frio,Sozinho,8052
225,9,2025-09-12 18:29:10.566975,Churrasco,5,Vento,Em família,8053
12,4,2025-09-12 18:23:32.244168,Tabaco,20,Vento,Sozinho,8054
455,6,2025-09-12 18:26:01.784740,Social,5,Vento,Sozinho,8055
200,6,2025-09-12 18:26:21.486845,Incenso,20,Sol,Com amigos,8056
101,12,2025-09-12 18:29:25.351396,Churrasco,8,Chuva,Sozinho,8057
84,16,2025-09-12 18:24:18.673703,Cigarro,10,Normal,Sozinho,8058
293,1,2025-09-12 18:23:39.782192,Tabaco,13,Vento,Sozinho,8059
336,17,2025-09-12 18:26:26.447669,Tabaco,10,Chuva,Em família,8060
500,2,2025-09-12 18:26:14.571422,Churrasco,13,Vento,No trabalho,8061
199,18,2025-09-12 18:28:58.118920,Incenso,18,Sol,Em família,8062
341,7,2025-09-12 18:28:37.297785,Tabaco,18,Frio,No trabalho,8063
294,20,2025-09-12 18:24:06.738644,Tabaco,19,Vento,Sozinho,8064
215,3,2025-09-12 18:26:40.854662,Incenso,14,Normal,Sozinho,8065
21,7,2025-09-12 18:27:42.677397,Piquenique,14,Sol,Com amigos,8066
84,11,2025-09-12 18:24:32.149235,Incenso,15,Chuva,Sozinho,8067
372,20,2025-09-12 18:25:26.818707,Tabaco,19,Normal,Sozinho,8068
389,19,2025-09-12 18:29:10.880180,Cigarro,13,Vento,Sozinho,8069
412,2,2025-09-12 18:24:42.863623,Piquenique,12,Vento,Sozinho,8070
219,13,2025-09-12 18:28:23.157208,Social,4,Vento,Com amigos,8071
459,6,2025-09-12 18:26:10.812320,Incenso,16,Chuva,Em família,8072
464,6,2025-09-12 18:26:56.769980,Tabaco,6,Sol,Sozinho,8073
291,6,2025-09-12 18:24:04.663085,Churrasco,20,Chuva,Sozinho,8074
12,11,2025-09-12 18:27:11.753703,Tabaco,3,Normal,Com amigos,8075
329,16,2025-09-12 18:25:46.180413,Piquenique,3,Sol,Sozinho,8076
344,7,2025-09-12 18:24:10.166930,Tabaco,11,Frio,No trabalho,8077
99,5,2025-09-12 18:26:33.979782,Tabaco,17,Sol,No trabalho,8078
216,16,2025-09-12 18:27:51.460458,Incenso,11,Sol,Sozinho,8079
280,11,2025-09-12 18:24:22.350683,Tabaco,8,Vento,Sozinho,8080
391,10,2025-09-12 18:26:25.390596,Social,7,Sol,Com amigos,8081
288,20,2025-09-12 18:26:53.977098,Social,20,Normal,Em família,8082
226,12,2025-09-12 18:25:32.110065,Incenso,12,Sol,Com amigos,8083
272,11,2025-09-12 18:24:27.908131,Social,17,Frio,Sozinho,8084
421,10,2025-09-12 18:25:22.524327,Incenso,8,Vento,Sozinho,8085
291,8,2025-09-12 18:27:14.620677,Tabaco,20,Chuva,Em família,8086
316,18,2025-09-12 18:29:03.490103,Cigarro,5,Sol,Sozinho,8087
94,17,2025-09-12 18:29:14.955640,Incenso,9,Vento,Sozinho,8088
282,15,2025-09-12 18:24:09.743835,Incenso,15,Chuva,Sozinho,8089
322,3,2025-09-12 18:24:17.906359,Tabaco,20,Sol,Com amigos,8090
226,10,2025-09-12 18:25:39.107818,Incenso,16,Chuva,Sozinho,8091
338,3,2025-09-12 18:24:51.023993,Cigarro,3,Chuva,Sozinho,8092
275,15,2025-09-12 18:26:49.855174,Churrasco,8,Sol,Sozinho,8093
292,14,2025-09-12 18:26:51.538218,Cigarro,16,Frio,Sozinho,8094
268,13,2025-09-12 18:28:21.825554,Incenso,12,Chuva,No trabalho,8095
170,1,2025-09-12 18:26:11.959921,Social,13,Sol,Sozinho,8096
152,13,2025-09-12 18:26:10.284603,Tabaco,5,Sol,Sozinho,8097
396,14,2025-09-12 18:27:47.279943,Incenso,20,Sol,Em família,8098
396,4,2025-09-12 18:28:59.812583,Incenso,5,Chuva,Sozinho,8099
457,3,2025-09-12 18:27:56.896822,Social,10,Frio,Sozinho,8100
316,17,2025-09-12 18:28:42.968319,Social,18,Frio,Sozinho,8101
384,14,2025-09-12 18:28:59.298580,Social,16,Vento,Com amigos,8102
472,9,2025-09-12 18:24:45.004827,Incenso,16,Normal,Com amigos,8103
53,16,2025-09-12 18:24:46.282580,Tabaco,14,Frio,Sozinho,8104
213,15,2025-09-12 18:27:57.540304,Tabaco,13,Vento,Com amigos,8105
85,6,2025-09-12 18:25:00.265077,Incenso,5,Chuva,Sozinho,8106
198,12,2025-09-12 18:27:12.031546,Incenso,14,Sol,Sozinho,8107
495,7,2025-09-12 18:24:23.499358,Cigarro,6,Sol,Sozinho,8108
72,1,2025-09-12 18:24:19.263763,Cigarro,8,Chuva,Com amigos,8109
238,4,2025-09-12 18:23:45.639704,Tabaco,5,Frio,Sozinho,8110
74,3,2025-09-12 18:26:43.434596,Piquenique,19,Normal,Sozinho,8111
392,18,2025-09-12 18:26:56.754958,Tabaco,13,Vento,Sozinho,8112
351,16,2025-09-12 18:26:24.862742,Tabaco,9,Chuva,Sozinho,8113
118,20,2025-09-12 18:28:48.815456,Tabaco,7,Normal,Sozinho,8114
422,8,2025-09-12 18:27:14.510493,Incenso,11,Frio,Sozinho,8115
184,19,2025-09-12 18:23:50.737550,Social,3,Frio,Sozinho,8116
308,17,2025-09-12 18:28:48.369674,Churrasco,18,Chuva,Sozinho,8117
401,15,2025-09-12 18:27:13.178164,Churrasco,19,Vento,Com amigos,8118
219,5,2025-09-12 18:25:17.293636,Incenso,9,Sol,Sozinho,8119
74,9,2025-09-12 18:28:35.581660,Cigarro,15,Frio,Sozinho,8120
179,19,2025-09-12 18:24:43.342361,Social,3,Frio,Sozinho,8121
205,1,2025-09-12 18:25:02.674592,Social,17,Frio,Sozinho,8122
28,14,2025-09-12 18:28:48.445398,Tabaco,16,Vento,Sozinho,8123
170,17,2025-09-12 18:25:47.851396,Churrasco,20,Sol,Sozinho,8124
138,9,2025-09-12 18:28:27.463105,Piquenique,15,Chuva,Sozinho,8125
373,17,2025-09-12 18:27:52.489866,Social,7,Normal,Sozinho,8126
89,15,2025-09-12 18:24:41.763813,Incenso,10,Frio,Em família,8127
302,17,2025-09-12 18:25:07.199035,Tabaco,5,Chuva,Sozinho,8128
94,3,2025-09-12 18:29:21.517250,Incenso,6,Chuva,Com amigos,8129
260,12,2025-09-12 18:25:41.906468,Tabaco,15,Frio,Sozinho,8130
167,10,2025-09-12 18:26:27.405693,Churrasco,15,Vento,Sozinho,8131
118,16,2025-09-12 18:29:14.387197,Tabaco,20,Sol,Sozinho,8132
191,3,2025-09-12 18:28:39.254435,Social,4,Chuva,Sozinho,8133
494,14,2025-09-12 18:27:37.663218,Tabaco,10,Vento,Com amigos,8134
238,17,2025-09-12 18:28:09.386292,Piquenique,10,Chuva,Sozinho,8135
490,9,2025-09-12 18:23:51.943772,Churrasco,12,Sol,Sozinho,8136
326,8,2025-09-12 18:28:23.725718,Tabaco,4,Chuva,Sozinho,8137
119,18,2025-09-12 18:26:38.311611,Cigarro,14,Vento,Sozinho,8138
367,14,2025-09-12 18:25:46.008752,Cigarro,18,Chuva,Sozinho,8139
183,18,2025-09-12 18:25:26.530583,Incenso,8,Normal,Com amigos,8140
454,9,2025-09-12 18:24:53.261184,Piquenique,16,Frio,Sozinho,8141
139,7,2025-09-12 18:27:59.131487,Tabaco,7,Normal,Sozinho,8142
488,12,2025-09-12 18:26:01.857589,Cigarro,19,Frio,Sozinho,8143
377,20,2025-09-12 18:26:21.325263,Tabaco,9,Normal,Sozinho,8144
62,9,2025-09-12 18:27:33.690819,Tabaco,13,Sol,Sozinho,8145
212,15,2025-09-12 18:27:16.235950,Cigarro,17,Sol,Em família,8146
361,6,2025-09-12 18:25:00.053151,Churrasco,12,Vento,Em família,8147
419,11,2025-09-12 18:26:06.994305,Incenso,18,Vento,Com amigos,8148
494,15,2025-09-12 18:26:07.128191,Tabaco,10,Normal,Sozinho,8149
387,14,2025-09-12 18:24:31.141933,Churrasco,18,Chuva,Sozinho,8150
22,5,2025-09-12 18:25:25.536974,Tabaco,15,Vento,Sozinho,8151
372,14,2025-09-12 18:29:13.920571,Churrasco,11,Sol,Sozinho,8152
191,17,2025-09-12 18:27:00.899994,Tabaco,6,Normal,Em família,8153
8,7,2025-09-12 18:25:59.533421,Churrasco,20,Vento,Sozinho,8154
244,5,2025-09-12 18:26:18.561544,Incenso,8,Sol,Sozinho,8155
430,6,2025-09-12 18:28:59.583210,Incenso,5,Frio,Sozinho,8156
157,6,2025-09-12 18:26:47.153178,Tabaco,3,Chuva,Sozinho,8157
400,15,2025-09-12 18:23:38.649774,Churrasco,19,Frio,Sozinho,8158
128,14,2025-09-12 18:27:24.360761,Cigarro,12,Frio,No trabalho,8159
22,13,2025-09-12 18:23:57.459916,Social,13,Frio,Com amigos,8160
2,4,2025-09-12 18:29:07.244918,Social,15,Vento,Sozinho,8161
339,8,2025-09-12 18:25:18.889108,Incenso,7,Chuva,Sozinho,8162
404,1,2025-09-12 18:26:12.661890,Tabaco,5,Normal,Em família,8163
261,16,2025-09-12 18:26:55.907888,Tabaco,4,Normal,Sozinho,8164
447,5,2025-09-12 18:29:01.397897,Tabaco,4,Vento,Sozinho,8165
384,6,2025-09-12 18:24:06.849658,Tabaco,10,Frio,Com amigos,8166
197,2,2025-09-12 18:25:42.661120,Social,19,Normal,Sozinho,8167
197,3,2025-09-12 18:29:26.706878,Churrasco,6,Normal,Em família,8168
147,16,2025-09-12 18:25:17.955983,Churrasco,8,Vento,Em família,8169
423,12,2025-09-12 18:29:21.961024,Churrasco,6,Normal,No trabalho,8170
99,19,2025-09-12 18:25:30.564718,Tabaco,15,Sol,Sozinho,8171
377,13,2025-09-12 18:24:04.616813,Social,19,Vento,Sozinho,8172
220,2,2025-09-12 18:24:42.168257,Tabaco,9,Normal,Sozinho,8173
123,12,2025-09-12 18:27:04.783548,Tabaco,12,Vento,Sozinho,8174
422,7,2025-09-12 18:27:26.934530,Tabaco,17,Normal,No trabalho,8175
356,12,2025-09-12 18:24:29.537968,Tabaco,11,Normal,Com amigos,8176
484,14,2025-09-12 18:29:17.918815,Social,11,Vento,Sozinho,8177
154,13,2025-09-12 18:28:09.897712,Social,15,Sol,Sozinho,8178
326,9,2025-09-12 18:28:46.887532,Incenso,6,Vento,Sozinho,8179
259,10,2025-09-12 18:26:02.440756,Tabaco,3,Normal,Em família,8180
57,7,2025-09-12 18:23:41.936371,Piquenique,17,Vento,Sozinho,8181
262,9,2025-09-12 18:24:51.600444,Incenso,6,Normal,Com amigos,8182
124,17,2025-09-12 18:28:56.245125,Churrasco,9,Chuva,Sozinho,8183
434,18,2025-09-12 18:28:12.701030,Social,10,Sol,Sozinho,8184
395,6,2025-09-12 18:26:30.147559,Social,7,Chuva,Com amigos,8185
138,11,2025-09-12 18:29:11.337570,Tabaco,13,Vento,Sozinho,8186
253,13,2025-09-12 18:28:36.221597,Incenso,20,Sol,No trabalho,8187
224,3,2025-09-12 18:28:55.543985,Tabaco,4,Normal,Sozinho,8188
180,20,2025-09-12 18:26:42.848194,Tabaco,6,Frio,Em família,8189
84,9,2025-09-12 18:28:14.234991,Incenso,10,Frio,Sozinho,8190
489,7,2025-09-12 18:28:33.745585,Cigarro,19,Frio,Sozinho,8191
29,5,2025-09-12 18:27:44.358188,Incenso,15,Chuva,Sozinho,8192
164,12,2025-09-12 18:28:07.763888,Social,19,Normal,Com amigos,8193
258,16,2025-09-12 18:25:49.464921,Incenso,13,Sol,Sozinho,8194
485,7,2025-09-12 18:24:23.203211,Tabaco,10,Frio,Sozinho,8195
99,16,2025-09-12 18:26:29.830393,Tabaco,20,Vento,Sozinho,8196
199,18,2025-09-12 18:27:39.084302,Cigarro,13,Normal,Sozinho,8197
102,18,2025-09-12 18:25:49.257204,Tabaco,19,Vento,Com amigos,8198
464,10,2025-09-12 18:26:59.406306,Churrasco,20,Vento,Sozinho,8199
116,6,2025-09-12 18:26:12.128853,Cigarro,11,Vento,Sozinho,8200
34,16,2025-09-12 18:25:58.908601,Churrasco,17,Chuva,Sozinho,8201
446,16,2025-09-12 18:28:17.287225,Social,5,Normal,Sozinho,8202
99,13,2025-09-12 18:26:52.372835,Tabaco,12,Frio,Sozinho,8203
95,16,2025-09-12 18:25:47.543137,Social,5,Normal,Sozinho,8204
450,13,2025-09-12 18:24:59.660365,Tabaco,18,Sol,Sozinho,8205
435,20,2025-09-12 18:25:10.270758,Social,3,Sol,Com amigos,8206
154,4,2025-09-12 18:26:43.048055,Social,15,Normal,Com amigos,8207
185,13,2025-09-12 18:29:13.073588,Incenso,6,Normal,Em família,8208
441,18,2025-09-12 18:25:22.582690,Tabaco,7,Normal,Com amigos,8209
247,11,2025-09-12 18:24:17.534730,Social,12,Chuva,Sozinho,8210
415,8,2025-09-12 18:27:36.576583,Tabaco,18,Vento,Sozinho,8211
102,13,2025-09-12 18:23:46.345462,Tabaco,11,Frio,Em família,8212
484,5,2025-09-12 18:27:04.499464,Social,16,Frio,Sozinho,8213
352,13,2025-09-12 18:26:01.130670,Tabaco,18,Vento,Com amigos,8214
280,14,2025-09-12 18:26:01.862441,Tabaco,13,Vento,Com amigos,8215
492,13,2025-09-12 18:28:42.073555,Cigarro,8,Chuva,Sozinho,8216
415,19,2025-09-12 18:23:47.804620,Churrasco,7,Vento,Com amigos,8217
271,8,2025-09-12 18:24:18.538076,Tabaco,9,Vento,Sozinho,8218
340,18,2025-09-12 18:28:52.563997,Piquenique,14,Sol,Com amigos,8219
489,8,2025-09-12 18:26:38.667977,Tabaco,12,Frio,Sozinho,8220
439,2,2025-09-12 18:26:49.891976,Social,14,Chuva,Sozinho,8221
286,18,2025-09-12 18:27:30.527753,Tabaco,5,Frio,Em família,8222
463,6,2025-09-12 18:25:42.248459,Incenso,8,Sol,Em família,8223
415,15,2025-09-12 18:27:29.475366,Social,9,Vento,Sozinho,8224
299,7,2025-09-12 18:26:23.210785,Tabaco,19,Normal,No trabalho,8225
46,13,2025-09-12 18:26:01.536782,Social,5,Sol,Sozinho,8226
49,4,2025-09-12 18:28:13.768869,Tabaco,12,Normal,Sozinho,8227
494,16,2025-09-12 18:24:40.775335,Churrasco,16,Normal,Sozinho,8228
164,15,2025-09-12 18:27:03.887682,Piquenique,11,Normal,Sozinho,8229
315,3,2025-09-12 18:27:47.992513,Social,19,Normal,Sozinho,8230
